ID,X,Y,H,Sal
38078,350952.28925000003,6034201.835,0.52918108692805,47.41706767893247
38079,350862.83675,6034191.895,0.5291954562809882,47.457897712314036
38080,350814.34475000005,6034163.5975,0.529200306270216,47.47184295578146
38081,350760.9915,6034137.6325,0.5292061829172668,47.48868392165177
38082,350698.713,6034114.165,0.529213778535503,47.51041633413477
38083,349218.03975,6033168.3125,0.5292911703533414,47.70898757697505
38084,349186.66675,6033127.51,0.5292881961093852,47.698440650866644
38085,349155.042,6033086.9475,0.5292852052604964,47.68779605112152
38086,349122.61950000003,6033048.0525,0.5292824937029872,47.67795056022677
38087,349089.60325,6033010.975,0.5292800721977047,47.66895484809894
38088,349056.27875,6032975.105,0.5292778086603115,47.66039941614268
38089,348883.402,6032855.532500001,0.5292765041941386,47.647896805899364
38090,348991.23825,6032903.5825,0.5292728907969539,47.64203883964246
38091,348959.62974999996,6032867.4575,0.5292701360319664,47.63195166768923
38092,349023.305,6032939.4875,0.5292754627917653,47.651566004101
38093,349294.76775,6033193.68,0.529285905934725,47.69576659453597
38094,349445.45825,6033244.8100000005,0.5292751385617084,47.668340816174045
38095,349370.45050000004,6033219.3525,0.5292805911302035,47.68231121301342
38096,349580.789,6033349.8925,0.5292741469993743,47.6699795805155
38097,349550.13125,6033309.74,0.5292718658321506,47.66200184378818
38098,349519.46775,6033269.585,0.5292694828042104,47.65368525525943
38099,349653.3905,6033373.3375,0.5292680451729905,47.653717624744864
38100,349725.41025,6033396.305,0.5292617651491326,47.636866151831924
38101,349755.58825000003,6033435.84,0.5292637016488911,47.64359242424186
38102,350186.214,6033504.5575,0.5292116205754898,47.49929397858797
38103,350114.05700000003,6033480.7475000005,0.5292188809473205,47.519057315731565
38104,350047.51175,6033464.305,0.529226261769938,47.539291964462436
38105,349988.74875,6033458.0725,0.529233912037439,47.560538422061384
38106,349932.27925,6033454.8375,0.5292415932514744,47.581979175689085
38107,349876.00625,6033451.85,0.5292491991825041,47.60325142431606
38108,349819.64,6033448.74,0.5292567131640473,47.62429732715431
38109,350283.39675,6033561.1425,0.5292051421720259,47.48224743592847
38110,350253.284,6033521.7075,0.529203974358332,47.47831246973918
38111,350343.635,6033640.025,0.529207232272487,47.48927205974618
38112,350313.5135,6033600.5825,0.5292062339942161,47.48591372248802
38113,350336.729,6033701.6850000005,0.5292171098641717,47.51783066737306
38114,350366.845,6033741.1175,0.5292179464818934,47.52065505428337
38115,350396.9705,6033780.555,0.5292187036352696,47.52319845211562
38116,350427.1135,6033819.99,0.5292193643535535,47.525428281903004
38117,350457.26075,6033859.41,0.5292199495070762,47.52738292633235
38118,350605.35625,6034054.805,0.5292217792508055,47.53332640162085
38119,350675.7655,6034075.8075,0.5292127226813284,47.507464153966936
